year,movie_name,release_date,opening_day,opening_weekend,week_1,lifetime_collection
2019,Hum To Huye Hain Tumhare,27 Sep 2019,0 CrN.A,0 CrN.A,0.003 Cr,0.003 Cr
2019,Kanchani Aaj Bhi Hai,27 Sep 2019,0 CrN.A,0 CrN.A,0.002 Cr,0.002 Cr
2019,Prassthanam,20 Sep 2019,0.75 Cr,2.75 Cr,4.25 Cr,4.75 Cr
2019,Rambo: Last Blood (English),20 Sep 2019,0.90 Cr,3.25 Cr,4.60 Cr,6.35 Cr
2019,Pal Pal Dil Ke Paas,20 Sep 2019,1.15 Cr,4.15 Cr,6.25 Cr,7.95 Cr
2019,Nikka Zaildar 3 (Punjabi),20 Sep 2019,1.30 Cr,4.80 Cr,6.90 Cr,6.90 Cr
2019,Cypher – Shoonya Se Shikhar Tak,20 Sep 2019,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2019,The Zoya Factor,20 Sep 2019,0.70 Cr,2.30 Cr,2.90 Cr,3.12 Cr
2019,Section 375,13 Sep 2019,1.45 Cr,5.80 Cr,8.50 Cr,12.35 Cr
2019,Dream Girl,13 Sep 2019,10.05 Cr,44.57 Cr,72.20 Cr,142.26 Cr
2019,College Ke Din Chaar,13 Sep 2019,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2019,Pehlwaan,12 Sep 2019,0 CrN.A,0 CrN.A,0.50 Cr,0.60 Cr
2019,Fairr in Love,06 Sep 2019,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2019,Chhichhore,06 Sep 2019,7.32 Cr,35.98 Cr,68.83 Cr,153.09 Cr
2019,It Chapter Two (English),06 Sep 2019,2.50 Cr,9.75 Cr,14.15 Cr,15.90 Cr
2019,Saaho,30 Aug 2019,24.40 Cr,79.08 Cr,116.03 Cr,142.95 Cr
2019,Crawl (English),23 Aug 2019,0 CrN.A,0 CrN.A,1 Cr,1 Cr
2019,The Angry Birds Movie 2 (English),23 Aug 2019,0.90 Cr,5 Cr,6.45 Cr,7.05 Cr
2019,Once Upon A Time In Hollywood (English),15 Aug 2019,0 CrN.A,5 Cr,0 CrN.A,5.35 Cr
2019,Berozgaar Leader,15 Aug 2019,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2019,Batla House,15 Aug 2019,14 Cr,43.5 Cr,58 Cr,87.22 Cr
2019,Mission Mangal,15 Aug 2019,29.16 Cr,97.56 Cr,128.16 Cr,202.98 Cr
2019,Pranaam,09 Aug 2019,0 CrN.A,0 CrN.A,0.21 Cr,0.21 Cr
2019,Chicken Curry Law,09 Aug 2019,0 CrN.A,0 CrN.A,0.11 Cr,0.12 Cr
2019,Mushkil – Fear Behind You,09 Aug 2019,0 CrN.A,0 CrN.A,0.23 Cr,0.23 Cr
2019,Jabariya Jodi,09 Aug 2019,2.70 Cr,10.90 Cr,16.20 Cr,16.33 Cr
2019,Chase – No Mercy to Crime,02 Aug 2019,0 CrN.A,0 CrN.A,0.02 Cr,0.02 Cr
2019,Khandaani Shafakhana,02 Aug 2019,0.75 Cr,2.75 Cr,3.80 Cr,3.83 Cr
2019,Fast And Furious Presents: Hobbs And Shaw (English),02 Aug 2019,13.15 Cr,42.90 Cr,59.15 Cr,75.85 Cr
2019,Arjun Patiala,26 Jul 2019,1.25 Cr,4.85 Cr,6.55 Cr,6.62 Cr
2019,Judgementall Hai Kya,26 Jul 2019,4.50 Cr,19 Cr,26.85 Cr,33.11 Cr
2019,Meri Bhagyalaxmi,19 Jul 2019,0 CrN.A,0 CrN.A,0.002 Cr,0.002 Cr
2019,Penalty,19 Jul 2019,0 CrN.A,0 CrN.A,0.002 Cr,0.002 Cr
2019,Hyderabad Nawabs 2,19 Jul 2019,0 CrN.A,0 CrN.A,0.06 Cr,0.06 Cr
2019,The Lion King (English),19 Jul 2019,11.06 Cr,54.75 Cr,81.57 Cr,158.71 Cr
2019,Jhootha Kahin Ka,19 Jul 2019,0.92 Cr,1.87 Cr,2.57 Cr,2.57 Cr
2019,Family Of Thakurganj,19 Jul 2019,0 CrN.A,0 CrN.A,0.25 Cr,0.25 Cr
2019,Wig Boss,19 Jul 2019,0 CrN.A,0 CrN.A,0.002 Cr,0.002 Cr
2019,Super 30,12 Jul 2019,11.83 Cr,50.76 Cr,75.85 Cr,146.94 Cr
2019,Ruka Village,12 Jul 2019,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2019,Marudhar Express,05 Jul 2019,0.01 Cr,0.03 Cr,0.05 Cr,0.05 Cr
2019,Malaal,05 Jul 2019,0.45 Cr,1.70 Cr,2.50 Cr,2.54 Cr
2019,Hume Tumse Pyaar Kitna,05 Jul 2019,0.05 Cr,0.15 Cr,0.20 Cr,0.20 Cr
2019,One Day: Justice Delivered,05 Jul 2019,0.10 Cr,0.30 Cr,0.40 Cr,0.40 Cr
2019,Spider-Man: Far From Home (English),04 Jul 2019,8.50 Cr,46.66 Cr,61.06 Cr,86.11 Cr
2019,Dance Is King,28 Jun 2019,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2019,Article 15,28 Jun 2019,5.02 Cr,20.04 Cr,34.21 Cr,65.45 Cr
2019,Annabelle Comes Home (English),26 Jun 2019,4 Cr,17.95 Cr,25.25 Cr,30.08 Cr
2019,Belaagam,21 Jun 2019,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2019,NCR,21 Jun 2019,0 CrN.A,0 CrN.A,0.005 Cr,0.005 Cr
2019,The Great Indian Escape – Khulay Asmaan Ki Oar,21 Jun 2019,0 CrN.A,0 CrN.A,0.02 Cr,0.04 Cr
2019,Toy Story 4 (English),21 Jun 2019,0.72 Cr,4.24 Cr,6.02 Cr,7.59 Cr
2019,Kabir Singh,21 Jun 2019,20.21 Cr,70.83 Cr,134.42 Cr,278.24 Cr
2019,Code Blue – Tlaaq,21 Jun 2019,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2019,Khamoshi,14 Jun 2019,0.11 Cr,0.36 Cr,0.65 Cr,0.67 Cr
2019,Khel Khallas,14 Jun 2019,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2019,Men in Black: International (English),14 Jun 2019,3.40 Cr,10.90 Cr,15.60 Cr,17.60 Cr
2019,Rescue,14 Jun 2019,0 CrN.A,0 CrN.A,0.003 Cr,0.003 Cr
2019,Kissebaaz,14 Jun 2019,0 CrN.A,0 CrN.A,0.14 Cr,0.15 Cr
2019,Game Over,14 Jun 2019,0.38 Cr,2 Cr,3.46 Cr,4.69 Cr
2019,The Secret Life of Pets 2 (English),07 Jun 2019,0.40 Cr,1.90 Cr,2.73 Cr,3.18 Cr
2019,Bharat,05 Jun 2019,42.30 Cr,150.10 Cr,180.05 Cr,211.07 Cr
2019,Dark Phoenix (English),05 Jun 2019,3.10 Cr,13.28 Cr,17.3 Cr,18.95 Cr
2019,Nakkash,31 May 2019,0 CrN.A,0 CrN.A,0.01 Cr,0.01 Cr
2019,Shuruaat Ka Twist,31 May 2019,0 CrN.A,0 CrN.A,0.01 Cr,0.01 Cr
2019,Godzilla 2 – King of the Monsters (English),31 May 2019,3.25 Cr,15.25 Cr,20.33 Cr,25.30 Cr
2019,Chaturnath,31 May 2019,0 CrN.A,0 CrN.A,0.004 Cr,0.004 Cr
2019,Naughty Gang,31 May 2019,0 CrN.A,0 CrN.A,0.01 Cr,0.01 Cr
2019,On The Ramp Never Ending Show,24 May 2019,0 CrN.A,0 CrN.A,0.004 Cr,0.004 Cr
2019,PM Narendra Modi,24 May 2019,2.35 Cr,10.25 Cr,16.65 Cr,23.70 Cr
2019,India’s Most Wanted,24 May 2019,2.10 Cr,8.25 Cr,10.90 Cr,11.90 Cr
2019,Kadke Kamaal Ke,24 May 2019,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2019,Aladdin (English),24 May 2019,4.25 Cr,18.50 Cr,31.05 Cr,55.73 Cr
2019,Yeh Hai India,24 May 2019,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2019,Gunwali Dulhaniya,17 May 2019,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2019,Savdhan Ek Adbhut Kahaani,17 May 2019,0 CrN.A,0 CrN.A,0.005 Cr,0.005 Cr
2019,De De Pyaar De,17 May 2019,10.41 Cr,38.54 Cr,61.05 Cr,103.64 Cr
2019,Chhota Bheem: Kung Fu Dhamaka,10 May 2019,0 CrN.A,1.77 Cr,2.60 Cr,3.65 Cr
2019,Pokémon Detective Pikachu (English),10 May 2019,1 Cr,4.45 Cr,7.45 Cr,12.60 Cr
2019,Never Give Up,10 May 2019,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2019,Chhal,10 May 2019,0 CrN.A,0 CrN.A,0.002 Cr,0.002 Cr
2019,Student Of The Year 2,10 May 2019,12.06 Cr,38.83 Cr,56.83 Cr,69.11 Cr
2019,1978 – A Teen Night Out,03 May 2019,0 CrN.A,0 CrN.A,0.02 Cr,0.02 Cr
2019,Blank,03 May 2019,0.97 Cr,3.72 Cr,5.11 Cr,5.15 Cr
2019,3rd Eye,03 May 2019,0 CrN.A,0 CrN.A,0.002 Cr,0.002 Cr
2019,Setters,03 May 2019,0.15 Cr,0 CrN.A,0.55 Cr,0.58 Cr
2019,Hansaa – Ek Sanyog,03 May 2019,0 CrN.A,0 CrN.A,0.002 Cr,0.002 Cr
2019,Tarpan,26 Apr 2019,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2019,Avengers: Endgame (English),26 Apr 2019,53.10 Cr,157.2 Cr,260.40 Cr,373.22 Cr
2019,Sanjana,26 Apr 2019,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2019,UP Police Rudra,26 Apr 2019,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2019,The Curse of the Weeping Woman (English),17 Apr 2019,0.75 Cr,4.90 Cr,6.95 Cr,6.95 Cr
2019,Kalank,17 Apr 2019,21.60 Cr,62.75 Cr,73.70 Cr,80.35 Cr
2019,Hellboy (English),12 Apr 2019,0.9 Cr,2.70 Cr,3.62 Cr,3.62 Cr
2019,Blackboard v/s Whiteboard,12 Apr 2019,0 CrN.A,0 CrN.A,0.06 Cr,0.07 Cr
2019,Ek Hakikat Ganga,12 Apr 2019,0 CrN.A,0 CrN.A,0.01 Cr,0.01 Cr
2019,The Tashkent Files,12 Apr 2019,0.40 Cr,2.20 Cr,3.50 Cr,17.21 Cr
2019,Albert Pinto Ko Gussa Kyun Aaata Hai?,12 Apr 2019,0 CrN.A,0 CrN.A,0.05 Cr,0.05 Cr
2019,Paharganj – The Little Amsterdam Of India,12 Apr 2019,0 CrN.A,0 CrN.A,0.25 Cr,0.28 Cr
2019,Betiyon Ki Balle Balle,12 Apr 2019,0 CrN.A,0 CrN.A,0.01 Cr,0.01 Cr
2019,Maa Purnagiri,12 Apr 2019,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2019,Gun Pe Done,12 Apr 2019,0 CrN.A,0 CrN.A,0.01 Cr,0.01 Cr
2019,Chousar Firangi,05 Apr 2019,0 CrN.A,0 CrN.A,0.01 Cr,0.01 Cr
2019,No Fathers In Kashmir,05 Apr 2019,0 CrN.A,0 CrN.A,0.09 Cr,0.09 Cr
2019,Romeo Akbar Walter,05 Apr 2019,5.35 Cr,20.85 Cr,30 Cr,38.83 Cr
2019,Shazam (English),05 Apr 2019,3 Cr,11.30 Cr,16.50 Cr,21.10 Cr
2019,Junglee,29 Mar 2019,3.35 Cr,13.85 Cr,21.20 Cr,24.70 Cr
2019,Notebook,29 Mar 2019,0.50 Cr,2.25 Cr,3.70 Cr,3.72 Cr
2019,Ram Ki Janmabhoomi,29 Mar 2019,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2019,Maharib,29 Mar 2019,0 CrN.A,0 CrN.A,0.01 Cr,0.01 Cr
2019,Dumbo (English),29 Mar 2019,0.85 Cr,4.65 Cr,6.70 Cr,6.70 Cr
2019,Railway Raju,29 Mar 2019,0 CrN.A,0 CrN.A,0.005 Cr,0.005 Cr
2019,Gone Kesh,29 Mar 2019,0 CrN.A,0 CrN.A,0.13 Cr,0.13 Cr
2019,Kesari,21 Mar 2019,21.06 Cr,78.07 Cr,105.86 Cr,154.41 Cr
2019,How to Train Your Dragon – The Hidden World (English),21 Mar 2019,1.25 Cr,6.6 Cr,8.95 Cr,11.35 Cr
2019,Mard Ko Dard Nahi Hota,21 Mar 2019,0.30 Cr,1.34 Cr,1.90 Cr,2.03 Cr
2019,Photograph,15 Mar 2019,0.25 Cr,0.95 Cr,1.28 Cr,1.29 Cr
2019,Milan Talkies,15 Mar 2019,0.10 Cr,0.40 Cr,0.52 Cr,0.52 Cr
2019,Sharma Ji Ki Lag Gai,15 Mar 2019,0.01 Cr,0.03 Cr,0.07 Cr,0.07 Cr
2019,Merey Pyarey Prime Minister,15 Mar 2019,0.07 Cr,0.27 Cr,0.39 Cr,0.39 Cr
2019,22 Yards,15 Mar 2019,0 CrN.A,0 CrN.A,0.03 Cr,0.03 Cr
2019,Hamid,15 Mar 2019,0.01 Cr,0.03 Cr,0.07 Cr,0.07 Cr
2019,Risknamaa,15 Mar 2019,0 CrN.A,0 CrN.A,0.12 Cr,0.12 Cr
2019,Suspense,08 Mar 2019,0 CrN.A,0 CrN.A,0.003 Cr,0.003 Cr
2019,Yeh SuhaagRaat Impossible,08 Mar 2019,0 CrN.A,0 CrN.A,0.002 Cr,0.002 Cr
2019,Phir Ussi Mod Par,08 Mar 2019,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2019,Captain Marvel (English),08 Mar 2019,12.75 Cr,40.71 Cr,56.41 Cr,84.36 Cr
2019,Badla,08 Mar 2019,5.04 Cr,23.20 Cr,38 Cr,87.99 Cr
2019,Is She Raju?,08 Mar 2019,0 CrN.A,0 CrN.A,0.02 Cr,0.02 Cr
2019,Sonchiriya,01 Mar 2019,1.20 Cr,4.60 Cr,6.55 Cr,6.60 Cr
2019,Goopi Gawaiyaa Bagha Bajaiyaa,01 Mar 2019,0 CrN.A,0 CrN.A,0.08 Cr,0.08 Cr
2019,Luka Chuppi,01 Mar 2019,8.01 Cr,32.13 Cr,53.70 Cr,94.75 Cr
2019,Total Dhamaal,22 Feb 2019,16.50 Cr,62.40 Cr,94.55 Cr,154.23 Cr
2019,Hum Chaar,15 Feb 2019,0 CrN.A,0 CrN.A,0.19 Cr,0.19 Cr
2019,Facebook Wala Pyar,14 Feb 2019,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2019,Number Game,14 Feb 2019,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2019,Gully Boy,14 Feb 2019,19.40 Cr,0 CrN.A,100.30 Cr,140.25 Cr
2019,End Counter,08 Feb 2019,0 CrN.A,0 CrN.A,0.02 Cr,0.02 Cr
2019,Khandala Nights,08 Feb 2019,0 CrN.A,0 CrN.A,0.002 Cr,0.002 Cr
2019,Alita: Battle Angel (English),08 Feb 2019,2.10 Cr,8.10 Cr,0 CrN.A,8.10 Cr
2019,Dosti Ke Side Effectss,08 Feb 2019,0 CrN.A,0 CrN.A,0.09 Cr,0.09 Cr
2019,Parking Closed,08 Feb 2019,0 CrN.A,0 CrN.A,0.01 Cr,0.01 Cr
2019,Amavas,08 Feb 2019,0.70 Cr,2.30 Cr,3 Cr,3.06 Cr
2019,Jhol,08 Feb 2019,0 CrN.A,0 CrN.A,0.07 Cr,0.07 Cr
2019,S P Chauhan,07 Feb 2019,0 CrN.A,0 CrN.A,0.08 Cr,0.08 Cr
2019,Ek Ladki Ko Dekha Toh Aisa Laga,01 Feb 2019,2.90 Cr,11.83 Cr,17.19 Cr,20.28 Cr
2019,Picture Ki Cheerphad – Papi Gudia,01 Feb 2019,0 CrN.A,0 CrN.A,0.004 Cr,0.004 Cr
2019,Umakant Pandey Purus Ya…..?,01 Feb 2019,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2019,Thackeray,25 Jan 2019,2.75 Cr,10.50 Cr,15.20 Cr,18.19 Cr
2019,Mansukh Chaturvedi Ki Atmakatha,25 Jan 2019,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2019,Pyar Kismat Or Jaipur Junction,25 Jan 2019,0 CrN.A,0 CrN.A,0.004 Cr,0.004 Cr
2019,Manikarnika – The Queen Of Jhansi,25 Jan 2019,7.75 Cr,41.35 Cr,58.95 Cr,92.19 Cr
2019,Why Cheat India,18 Jan 2019,1.71 Cr,6.80 Cr,8.45 Cr,8.66 Cr
2019,Bombairiya,18 Jan 2019,0.02 Cr,0.06 Cr,0.14 Cr,0.14 Cr
2019,72 Hours,18 Jan 2019,0 CrN.A,0 CrN.A,0.19 Cr,0.19 Cr
2019,Rangeela Raja,18 Jan 2019,0.05 Cr,0.15 Cr,0.19 Cr,0.19 Cr
2019,Woh Jo Tha Ek Messiah Maulana Azad,18 Jan 2019,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2019,Little Boy,18 Jan 2019,0 CrN.A,0 CrN.A,0.002 Cr,0.002 Cr
2019,Fraud Saiyaan,18 Jan 2019,0.11 Cr,0.36 Cr,0.52 Cr,0.53 Cr
2019,Friendship,11 Jan 2019,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2019,A Thin Line,11 Jan 2019,0 CrN.A,0 CrN.A,0.01 Cr,0.01 Cr
2019,Falsafa – The Other Side,11 Jan 2019,0 CrN.A,0 CrN.A,0.002 Cr,0.002 Cr
2019,Pagal Kar Diya Toone,11 Jan 2019,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2019,The Accidental Prime Minister,11 Jan 2019,3.40 Cr,11.90 Cr,17.10 Cr,22.65 Cr
2019,Khamiyaza – Journey Of A Common Man,11 Jan 2019,0 CrN.A,0 CrN.A,0.02 Cr,0.02 Cr
2019,706,11 Jan 2019,0 CrN.A,0 CrN.A,0.006 Cr,0.006 Cr
2019,Uri – The Surgical Strike,11 Jan 2019,8.20 Cr,35.73 Cr,70.94 Cr,245.36 Cr
2019,Battalion 609,11 Jan 2019,0 CrN.A,0 CrN.A,0.01 Cr,0.01 Cr
2019,Evening Shadows,11 Jan 2019,0 CrN.A,0 CrN.A,0.02 Cr,0.02 Cr
2019,Kanpur Ke Sholay,04 Jan 2019,0 CrN.A,0 CrN.A,0.02 Cr,0.02 Cr
2019,Bumblebee (English),04 Jan 2019,1.3 Cr,5.47 Cr,7.66 Cr,7.66 Cr
2019,Salt Bridge,01 Jan 2019,0 CrN.A,0 CrN.A,0.04 Cr,0.04 Cr
2020,Vanguard (English),25 Dec 2020,0 CrN.A,0 CrN.A,0.11 Cr,0.11 Cr
2020,Shakeela,25 Dec 2020,0 CrN.A,0 CrN.A,0.33 Cr,0.33 Cr
2020,Wonder Woman 1984 (English),24 Dec 2020,1.45 Cr,7.74 Cr,9.96 Cr,18.36 Cr
2020,Indoo Ki Jawani,11 Dec 2020,0.22 Cr,0.74 Cr,1.06 Cr,1.06 Cr
2020,Tenet (English),04 Dec 2020,1.21 Cr,4.30 Cr,6.43 Cr,12.57 Cr
2020,Fastey Fasaatey,27 Nov 2020,0 CrN.A,0 CrN.A,0.03 Cr,0.03 Cr
2020,Suraj Pe Mangal Bhari,15 Nov 2020,0.85 Cr,0.85 Cr,2.32 Cr,3.90 Cr
2020,Bloodshot (English),13 Mar 2020,0 CrN.A,1.40 Cr,1.50 Cr,1.50 Cr
2020,Angrezi Medium,13 Mar 2020,4.03 Cr,9.03 Cr,9.36 Cr,9.36 Cr
2020,Onward (English),06 Mar 2020,0 CrN.A,1.25 Cr,0 CrN.A,1.83 Cr
2020,Careless,06 Mar 2020,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2020,Kaamyaab,06 Mar 2020,0 CrN.A,0.35 Cr,0.50 Cr,0.50 Cr
2020,Baaghi 3,06 Mar 2020,17 Cr,52.50 Cr,87.50 Cr,93.37 Cr
2020,Most Common Budbak,06 Mar 2020,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2020,The Invisible Man (English),28 Feb 2020,0 CrN.A,1.34 Cr,0 CrN.A,1.34 Cr
2020,Sonic The Hedgehog (English),28 Feb 2020,0 CrN.A,0.92 Cr,0 CrN.A,0.92 Cr
2020,Thappad,28 Feb 2020,2.89 Cr,13.98 Cr,21.51 Cr,30.61 Cr
2020,Kehta Hai Yeh Dil,28 Feb 2020,0 CrN.A,0 CrN.A,0.007 Cr,0.007 Cr
2020,Teen Muhurat,28 Feb 2020,0 CrN.A,0 CrN.A,0.02 Cr,0.02 Cr
2020,Cookie,28 Feb 2020,0 CrN.A,0 CrN.A,0.05 Cr,0.05 Cr
2020,Haunted Hills,28 Feb 2020,0 CrN.A,0 CrN.A,0.002 Cr,0.002 Cr
2020,Doordarshan,28 Feb 2020,0 CrN.A,0 CrN.A,0.03 Cr,0.03 Cr
2020,Rizwan,28 Feb 2020,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2020,Guns Of Banaras,28 Feb 2020,0 CrN.A,0 CrN.A,0.03 Cr,0.03 Cr
2020,‘O’ Pushpa I Hate Tears,28 Feb 2020,0 CrN.A,0 CrN.A,0.004 Cr,0.004 Cr
2020,Shubh Mangal Zyada Saavdhan,21 Feb 2020,9.55 Cr,32.66 Cr,44.84 Cr,60.78 Cr
2020,Sar Chadta Nasha,21 Feb 2020,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2020,BHOOT: Part One – The Haunted Ship,21 Feb 2020,5.10 Cr,16.36 Cr,24.18 Cr,31.97 Cr
2020,The Hundred Bucks,21 Feb 2020,0 CrN.A,0 CrN.A,0.03 Cr,0.03 Cr
2020,A Game Called Relationship,14 Feb 2020,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2020,Love Aaj Kal,14 Feb 2020,12 Cr,26 Cr,32.60 Cr,34.99 Cr
2020,Barbaad,14 Feb 2020,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2020,Khawab Sare Jhoothey,14 Feb 2020,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2020,Malang,07 Feb 2020,6.71 Cr,25.36 Cr,39.65 Cr,58.99 Cr
2020,Little Women (English),07 Feb 2020,0 CrN.A,0.60 Cr,0.80 Cr,0.95 Cr
2020,Birds of Prey (English),07 Feb 2020,0.75 Cr,3 Cr,4.20 Cr,5.30 Cr
2020,Kaanchli Life in a Slough,07 Feb 2020,0 CrN.A,0 CrN.A,0.007 Cr,0.007 Cr
2020,Shikara,07 Feb 2020,1.20 Cr,4.95 Cr,6.70 Cr,8.15 Cr
2020,Taanashah,07 Feb 2020,0 CrN.A,0 CrN.A,0.02 Cr,0.02 Cr
2020,Hacked,07 Feb 2020,0.28 Cr,1.06 Cr,1.75 Cr,1.77 Cr
2020,Yahan Sabhi Gyani Hain,07 Feb 2020,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2020,Sabne Bana Di Jodi,31 Jan 2020,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2020,Bad Boys for Life (English),31 Jan 2020,1 Cr,4 Cr,6 Cr,7.10 Cr
2020,Happy Hardy And Heer,31 Jan 2020,0.03 Cr,0.11 Cr,0.13 Cr,0.13 Cr
2020,Gul Makai,31 Jan 2020,0.03 Cr,0.09 Cr,0.11 Cr,0.11 Cr
2020,Jawaani Jaaneman,31 Jan 2020,3.24 Cr,12.83 Cr,20.21 Cr,28.98 Cr
2020,Run Zindagi Run,31 Jan 2020,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2020,Jojo Rabbit (English),31 Jan 2020,0 CrN.A,0.60 Cr,1.60 Cr,3.43 Cr
2020,Parasite (English),31 Jan 2020,0 CrN.A,0.35 Cr,0.90 Cr,2.34 Cr
2020,Bhagya Vidhata,31 Jan 2020,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2020,Pagleaazam,31 Jan 2020,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2020,Shaheed Chandra Shekhar Azad,24 Jan 2020,0 CrN.A,0 CrN.A,0.003 Cr,0.003 Cr
2020,Street Dancer 3D,24 Jan 2020,9.50 Cr,39 Cr,52.94 Cr,68.28 Cr
2020,Panga,24 Jan 2020,2.70 Cr,14.91 Cr,21.36 Cr,28.92 Cr
2020,Awasaan,17 Jan 2020,0 CrN.A,0 CrN.A,0.002 Cr,0.002 Cr
2020,1917 (English),17 Jan 2020,0.38 Cr,2 Cr,3.37 Cr,9.95 Cr
2020,Just Mercy (English),17 Jan 2020,0 CrN.A,0.14 Cr,0.19 Cr,0.19 Cr
2020,A Beautiful Day in the Neighborhood (English),17 Jan 2020,0 CrN.A,0.30 Cr,0.40 Cr,0.40 Cr
2020,Six Plus One 2,17 Jan 2020,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2020,Adventure Kids,17 Jan 2020,0 CrN.A,0 CrN.A,0.003 Cr,0.003 Cr
2020,Dolittle (English),17 Jan 2020,1.20 Cr,4.90 Cr,6.35 Cr,8.15 Cr
2020,Bunker,17 Jan 2020,0 CrN.A,0 CrN.A,0.20 Cr,0.20 Cr
2020,Jai Mummy Di,17 Jan 2020,0.45 Cr,1.77 Cr,2.50 Cr,2.51 Cr
2020,Chhapaak,10 Jan 2020,4.77 Cr,19.02 Cr,28.38 Cr,34.08 Cr
2020,Tanhaji – The Unsung Warrior,10 Jan 2020,15.10 Cr,61.75 Cr,118.91 Cr,279.55 Cr
2020,Pyar Banaam Khap Panchayat,10 Jan 2020,0 CrN.A,0 CrN.A,0.01 Cr,0.01 Cr
2020,Darbar,09 Jan 2020,1.17 Cr,2.85 Cr,3.79 Cr,3.81 Cr
2020,Bombshell (English),03 Jan 2020,0.20 Cr,0.72 Cr,1 Cr,1 Cr
2020,ACID – Astounding Courage In Distress,03 Jan 2020,0 CrN.A,0 CrN.A,0.003 Cr,0.003 Cr
2020,The Grudge (English),03 Jan 2020,0.40 Cr,1.35 Cr,1.75 Cr,1.75 Cr
2020,Sab Kushal Mangal,03 Jan 2020,0.15 Cr,0.45 Cr,0.45 Cr,0.45 Cr
2020,Bhangra Paa Le,03 Jan 2020,0.18 Cr,0.52 Cr,0.52 Cr,0.52 Cr
2020,English Ki Taay Taay Fisss…,03 Jan 2020,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2020,Antervyathaa,03 Jan 2020,0 CrN.A,0 CrN.A,0.001 Cr,0.001 Cr
2020,Shimla Mirchi,03 Jan 2020,0.01 Cr,0.03 Cr,0.03 Cr,0.03 Cr
2021,Sing 2 (English),31 Dec 2021,0 CrN.A,0 CrN.A,0.40 Cr,0.45 Cr
2021,83,24 Dec 2021,12.64 Cr,47 Cr,71.87 Cr,109.02 Cr
2021,The Matrix Resurrections (English),22 Dec 2021,0.80 Cr,0 CrN.A,4.28 Cr,4.61 Cr
2021,Pushpa: The Rise – Part 1,17 Dec 2021,3.33 Cr,12.68 Cr,26.89 Cr,108.26 Cr
2021,Spider-Man – No Way Home (English),16 Dec 2021,32.67 Cr,108.37 Cr,148.07 Cr,218.41 Cr
2021,Chandigarh Kare Aashiqui,10 Dec 2021,3.75 Cr,14.53 Cr,22.61 Cr,28.26 Cr
2021,Tadap,03 Dec 2021,4.05 Cr,13.52 Cr,21.04 Cr,26.91 Cr
2021,Resident Evil: Welcome to Raccoon City (English),03 Dec 2021,0.20 Cr,0.74 Cr,1.08 Cr,1.15 Cr
2021,Antim – The Final Truth,26 Nov 2021,5.03 Cr,18.61 Cr,29.35 Cr,39.06 Cr
2021,Satyameva Jayate 2,25 Nov 2021,3.22 Cr,9.76 Cr,12.65 Cr,13.26 Cr
